cluster,method,n_cone,n_raw_cone,n_quality_rejected,n_true_in_cone,n_pred,precision,recall,f1,contam,runtime_s,center_mode,center_shift_arcmin,objective,tag,extra_1,extra_2,cache_pipeline_signature
UBC1247,hdbscan,3014,3014,0,14,15,0.9333333333333332,1.0,0.9655172413793104,0.0666666666666666,0.0297801000051549,center0,0.0,-1.1385177134874702,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,15.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1248,hdbscan,7437,7437,0,37,37,1.0,1.0,1.0,0.0,0.0366183000005548,center0,0.0,-1.279569629981386,HDBSCAN_SHARED_PREPROC_NOLEAK,55.0,37.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1249,hdbscan,19697,19698,1,97,98,0.9897959183673468,0.9897959183673468,0.9897959183673468,0.010204081632653,0.0517276000027777,center0,0.0,-1.3193707209847014,HDBSCAN_SHARED_PREPROC_NOLEAK,147.0,98.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1250,hdbscan,5627,5628,1,27,27,1.0,0.9642857142857144,0.9818181818181818,0.0,0.0292346999995061,center0,0.0,-1.1301824031922618,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,27.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1251,hdbscan,3818,3819,1,18,18,1.0,0.9473684210526316,0.972972972972973,0.0,0.0271557000014581,center0,0.0,-1.1630884023036732,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,18.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1252,hdbscan,4422,4422,0,22,22,1.0,1.0,1.0,0.0,0.0276560000056633,center0,0.0,-1.2258499601516293,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,22.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1253,hdbscan,8241,8241,0,41,41,1.0,1.0,1.0,0.0,0.033370900004229,center0,0.0,-1.26820210271168,HDBSCAN_SHARED_PREPROC_NOLEAK,61.0,41.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1254,hdbscan,20108,20109,1,108,103,1.0,0.944954128440367,0.9716981132075472,0.0,0.0481004000030225,center0,0.0,-1.3972514820908726,HDBSCAN_SHARED_PREPROC_NOLEAK,154.0,103.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1255,hdbscan,12662,12663,1,62,62,1.0,0.984126984126984,0.992,0.0,0.0383187999977963,center0,0.0,-1.3162846620306292,HDBSCAN_SHARED_PREPROC_NOLEAK,93.0,62.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1256,hdbscan,11455,11456,1,56,63,0.8888888888888888,0.9824561403508772,0.9333333333333332,0.1111111111111111,0.0354854999968665,center0,0.0,-1.351215758787615,HDBSCAN_SHARED_PREPROC_NOLEAK,94.0,63.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1257,hdbscan,3011,3011,0,11,11,1.0,1.0,1.0,0.0,0.0309382999985246,center0,0.0,-1.078566745665622,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,11.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1258,hdbscan,4824,4824,0,24,29,0.8275862068965517,1.0,0.9056603773584906,0.1724137931034483,0.0296155999967595,center0,0.0,-1.1802808225109858,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,29.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1259,hdbscan,4020,4020,0,20,20,1.0,1.0,1.0,0.0,0.0257816000012098,center0,0.0,-1.13452818099743,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,20.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1260,hdbscan,3618,3618,0,18,18,1.0,1.0,1.0,0.0,0.0263967999999295,center0,0.0,-1.1129237121710394,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,18.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1261,hdbscan,6432,6432,0,32,32,1.0,1.0,1.0,0.0,0.0339555000027758,center0,0.0,-1.2013817342421549,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,32.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1262,hdbscan,10452,10452,0,52,54,0.9629629629629628,1.0,0.981132075471698,0.037037037037037,0.0338754999975208,center0,0.0,-1.3053021754828884,HDBSCAN_SHARED_PREPROC_NOLEAK,81.0,54.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1263,hdbscan,7838,7839,1,38,39,0.9743589743589745,0.9743589743589745,0.9743589743589745,0.0256410256410256,0.0296121999999741,center0,0.0,-1.2289454931739163,HDBSCAN_SHARED_PREPROC_NOLEAK,58.0,39.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1264,hdbscan,7437,7437,0,37,37,1.0,1.0,1.0,0.0,0.0313357999984873,center0,0.0,-1.2044045513863733,HDBSCAN_SHARED_PREPROC_NOLEAK,55.0,37.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1265,hdbscan,9612,9612,0,48,78,0.6153846153846154,1.0,0.761904761904762,0.3846153846153846,0.0354666999992332,center0,0.0,-1.3255120942852652,HDBSCAN_SHARED_PREPROC_NOLEAK,117.0,78.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1266,hdbscan,3012,3012,0,12,12,1.0,1.0,1.0,0.0,0.031679300001997,center0,0.0,-1.09166314911368,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,12.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1267,hdbscan,7839,7839,0,39,391,0.0997442455242966,1.0,0.1813953488372092,0.9002557544757033,0.0313664999994216,center1_refined,8.541636765003204,-1.249255301489915,HDBSCAN_SHARED_PREPROC_NOLEAK,391.0,398.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1268,hdbscan,4422,4422,0,22,221,0.0,0.0,0.0,1.0,0.027343000001565,center1_refined,20.0,-1.2092230295088977,HDBSCAN_SHARED_PREPROC_NOLEAK,221.0,371.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1269,hdbscan,3819,3819,0,19,19,1.0,1.0,1.0,0.0,0.0264820999946095,center0,0.0,-1.19790169582308,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,19.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1270,hdbscan,7839,7839,0,39,190,0.2052631578947368,1.0,0.3406113537117904,0.7947368421052632,0.0298143999971216,center1_refined,20.0,-1.2223664916748254,HDBSCAN_SHARED_PREPROC_NOLEAK,285.0,190.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1271,hdbscan,6834,6834,0,34,341,0.0,0.0,0.0,1.0,0.0294716999997035,center1_refined,20.0,-1.2370243587074157,HDBSCAN_SHARED_PREPROC_NOLEAK,341.0,378.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1272,hdbscan,5226,5226,0,26,26,1.0,1.0,1.0,0.0,0.0314615999959642,center0,0.0,-1.20271994167289,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,26.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1273,hdbscan,7236,7236,0,36,42,0.8571428571428571,1.0,0.923076923076923,0.1428571428571429,0.032638799995766,center0,0.0,-1.2218710940838085,HDBSCAN_SHARED_PREPROC_NOLEAK,63.0,42.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1274,hdbscan,9849,9849,0,49,49,1.0,1.0,1.0,0.0,0.0321993000034126,center0,0.0,-1.2939154314052708,HDBSCAN_SHARED_PREPROC_NOLEAK,73.0,49.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1275,hdbscan,3216,3216,0,16,16,1.0,1.0,1.0,0.0,0.026033300004201,center0,0.0,-1.1708816515063545,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,16.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1276,hdbscan,4422,4422,0,22,22,1.0,1.0,1.0,0.0,0.0266099000000394,center0,0.0,-1.2036909454015094,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,22.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1277,hdbscan,4221,4221,0,21,24,0.875,1.0,0.9333333333333332,0.125,0.0290544999952544,center0,0.0,-1.1217301580731818,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,24.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1278,hdbscan,4221,4221,0,21,22,0.9545454545454546,1.0,0.9767441860465116,0.0454545454545454,0.0281881000046269,center0,0.0,-1.1868945492929353,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,22.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1279,hdbscan,7838,7839,1,38,38,1.0,0.9743589743589745,0.9870129870129868,0.0,0.0321532000016304,center0,0.0,-1.2773557463166556,HDBSCAN_SHARED_PREPROC_NOLEAK,57.0,38.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1280,hdbscan,12864,12864,0,64,64,1.0,1.0,1.0,0.0,0.0357186999972327,center0,0.0,-1.338010559850241,HDBSCAN_SHARED_PREPROC_NOLEAK,96.0,64.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1281,hdbscan,3417,3417,0,17,17,1.0,1.0,1.0,0.0,0.0267303000000538,center0,0.0,-1.143667509770662,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,17.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1282,hdbscan,3216,3216,0,16,16,1.0,1.0,1.0,0.0,0.0243281000002753,center0,0.0,-1.1811316037728754,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,16.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1283,hdbscan,6230,6231,1,30,30,1.0,0.967741935483871,0.9836065573770492,0.0,0.0283045999967725,center0,0.0,-1.220130155158195,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,30.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1284,hdbscan,3819,3819,0,19,21,0.9047619047619048,1.0,0.95,0.0952380952380952,0.0270384000032208,center0,0.0,-1.188262380060638,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,21.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1285,hdbscan,6432,6432,0,32,32,1.0,1.0,1.0,0.0,0.0295020999983535,center0,0.0,-1.2419410185647897,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,32.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1286,hdbscan,5829,5829,0,29,29,1.0,1.0,1.0,0.0,0.0276681000032112,center0,0.0,-1.1789154167062594,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,29.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1287,hdbscan,6231,6231,0,31,32,0.96875,1.0,0.984126984126984,0.03125,0.0286144999990938,center0,0.0,-1.2133493858056994,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,32.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1288,hdbscan,3010,3010,0,10,10,1.0,1.0,1.0,0.0,0.0283519000004162,center0,0.0,-1.128513629795913,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,10.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1289,hdbscan,9246,9246,0,46,50,0.92,1.0,0.9583333333333334,0.0799999999999999,0.0318971000015153,center0,0.0,-1.3151855103335284,HDBSCAN_SHARED_PREPROC_NOLEAK,75.0,50.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1290,hdbscan,11256,11256,0,56,56,1.0,1.0,1.0,0.0,0.0355278999995789,center0,0.0,-1.3439047623401148,HDBSCAN_SHARED_PREPROC_NOLEAK,84.0,56.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1291,hdbscan,4623,4623,0,23,231,0.0,0.0,0.0,1.0,0.0293315000017173,center1_refined,20.0,-1.1959807321517806,HDBSCAN_SHARED_PREPROC_NOLEAK,231.0,387.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1292,hdbscan,11455,11457,2,55,55,1.0,0.9649122807017544,0.9821428571428572,0.0,0.0341560000015306,center0,0.0,-1.2711191008477387,HDBSCAN_SHARED_PREPROC_NOLEAK,82.0,55.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1293,hdbscan,4221,4221,0,21,21,1.0,1.0,1.0,0.0,0.0296974000011687,center0,0.0,-1.1269375688577976,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,21.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1294,hdbscan,6834,6834,0,34,35,0.9714285714285714,1.0,0.9855072463768116,0.0285714285714285,0.0309879999986151,center0,0.0,-1.2178362885413423,HDBSCAN_SHARED_PREPROC_NOLEAK,52.0,35.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1295,hdbscan,3618,3618,0,18,20,0.9,1.0,0.9473684210526316,0.0999999999999999,0.0262225000042235,center0,0.0,-1.1685346023161824,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,20.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1296,hdbscan,12864,12864,0,64,64,1.0,1.0,1.0,0.0,0.037310100000468,center0,0.0,-1.3766846333393086,HDBSCAN_SHARED_PREPROC_NOLEAK,96.0,64.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1297,hdbscan,6632,6633,1,32,33,0.9696969696969696,0.9696969696969696,0.9696969696969696,0.0303030303030302,0.0326874000020325,center0,0.0,-1.1873360940325364,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,33.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1298,hdbscan,6833,6834,1,33,33,1.0,0.9705882352941176,0.9850746268656716,0.0,0.0304546999977901,center0,0.0,-1.2050971452621635,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,33.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1299,hdbscan,7035,7035,0,35,35,1.0,1.0,1.0,0.0,0.0398030999931506,center0,0.0,-1.2335901144434631,HDBSCAN_SHARED_PREPROC_NOLEAK,52.0,35.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1300,hdbscan,3013,3013,0,13,13,1.0,1.0,1.0,0.0,0.0322706000006292,center0,0.0,-1.1404322012899517,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,13.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1301,hdbscan,9648,9648,0,48,48,1.0,1.0,1.0,0.0,0.0360953999988851,center0,0.0,-1.3120923673925915,HDBSCAN_SHARED_PREPROC_NOLEAK,72.0,48.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1302,hdbscan,3818,3819,1,18,18,1.0,0.9473684210526316,0.972972972972973,0.0,0.0257089999940944,center0,0.0,-1.140526245664543,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,18.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1303,hdbscan,5829,5829,0,29,29,1.0,1.0,1.0,0.0,0.0273712999987765,center0,0.0,-1.2550915506816325,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,29.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1304,hdbscan,8839,8841,2,42,79,0.5316455696202531,0.9545454545454546,0.6829268292682926,0.4683544303797469,0.0306104999981471,center0,0.0,-1.1786023929382383,HDBSCAN_SHARED_PREPROC_NOLEAK,118.0,79.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1305,hdbscan,3819,3819,0,19,19,1.0,1.0,1.0,0.0,0.0263608999957796,center0,0.0,-1.2067450287088128,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,19.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1306,hdbscan,14068,14069,1,69,71,0.971830985915493,0.9857142857142858,0.9787234042553192,0.028169014084507,0.0439708999983849,center0,0.0,-1.3820790410592103,HDBSCAN_SHARED_PREPROC_NOLEAK,106.0,71.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1307,hdbscan,11457,11457,0,57,57,1.0,1.0,1.0,0.0,0.034387699997751,center0,0.0,-1.3537138442771588,HDBSCAN_SHARED_PREPROC_NOLEAK,85.0,57.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1308,hdbscan,3618,3618,0,18,18,1.0,1.0,1.0,0.0,0.0252560000008088,center0,0.0,-1.1280753837587327,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,18.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1309,hdbscan,20108,20109,1,108,108,1.0,0.9908256880733946,0.9953917050691244,0.0,0.0487667999987024,center0,0.0,-1.4173305122902262,HDBSCAN_SHARED_PREPROC_NOLEAK,162.0,108.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1310,hdbscan,3818,3819,1,18,18,1.0,0.9473684210526316,0.972972972972973,0.0,0.0257608000028994,center0,0.0,-1.127929094733545,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,18.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1311,hdbscan,5628,5628,0,28,28,1.0,1.0,1.0,0.0,0.0289155999998911,center0,0.0,-1.2240124019675631,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,28.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1312,hdbscan,5226,5226,0,26,26,1.0,1.0,1.0,0.0,0.0299055000068619,center0,0.0,-1.2309385501182946,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,26.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1313,hdbscan,7035,7035,0,35,35,1.0,1.0,1.0,0.0,0.0304422000044723,center0,0.0,-1.28433285364718,HDBSCAN_SHARED_PREPROC_NOLEAK,52.0,35.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1314,hdbscan,13266,13266,0,66,66,1.0,1.0,1.0,0.0,0.0404028000048128,center0,0.0,-1.4129878549044088,HDBSCAN_SHARED_PREPROC_NOLEAK,99.0,66.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1315,hdbscan,8442,8442,0,42,42,1.0,1.0,1.0,0.0,0.0336498999968171,center0,0.0,-1.2953318625824377,HDBSCAN_SHARED_PREPROC_NOLEAK,63.0,42.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1316,hdbscan,5628,5628,0,28,28,1.0,1.0,1.0,0.0,0.0272394000057829,center0,0.0,-1.208220461744642,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,28.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1317,hdbscan,6029,6030,1,29,29,1.0,0.9666666666666668,0.983050847457627,0.0,0.0291754999998374,center0,0.0,-1.1691008456546348,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,29.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1318,hdbscan,8241,8241,0,41,41,1.0,1.0,1.0,0.0,0.0319808000058401,center0,0.0,-1.2758059412260438,HDBSCAN_SHARED_PREPROC_NOLEAK,61.0,41.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1319,hdbscan,13266,13266,0,66,66,1.0,1.0,1.0,0.0,0.041385700002138,center0,0.0,-1.3290640610482725,HDBSCAN_SHARED_PREPROC_NOLEAK,99.0,66.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1320,hdbscan,3216,3216,0,16,16,1.0,1.0,1.0,0.0,0.0262119999970309,center0,0.0,-1.1250448727722422,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,16.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1321,hdbscan,3010,3010,0,10,10,1.0,1.0,1.0,0.0,0.0256274000057601,center0,0.0,-1.0973573174315698,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,10.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1322,hdbscan,4623,4623,0,23,231,0.0,0.0,0.0,1.0,0.0273331999997026,center1_refined,20.0,-1.1723562568264134,HDBSCAN_SHARED_PREPROC_NOLEAK,231.0,393.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1323,hdbscan,5829,5829,0,29,29,1.0,1.0,1.0,0.0,0.0270346999968751,center0,0.0,-1.2543121307752554,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,29.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1324,hdbscan,8844,8844,0,44,44,1.0,1.0,1.0,0.0,0.0359968999982811,center0,0.0,-1.333764351667666,HDBSCAN_SHARED_PREPROC_NOLEAK,66.0,44.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1325,hdbscan,4422,4422,0,22,23,0.9565217391304348,1.0,0.9777777777777776,0.0434782608695651,0.0275512000007438,center0,0.0,-1.135984502139899,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,23.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1326,hdbscan,4824,4824,0,24,24,1.0,1.0,1.0,0.0,0.0317467999993823,center0,0.0,-1.1641155309048892,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,24.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1327,hdbscan,6229,6231,2,29,29,1.0,0.935483870967742,0.9666666666666666,0.0,0.0338553999972646,center0,0.0,-1.2020592778450103,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,29.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1328,hdbscan,3015,3015,0,15,15,1.0,1.0,1.0,0.0,0.0257167999952798,center0,0.0,-1.1599042693659984,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,15.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1329,hdbscan,4422,4422,0,22,22,1.0,1.0,1.0,0.0,0.029275900000357,center0,0.0,-1.183511026252273,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,22.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1330,hdbscan,11456,11457,1,56,57,0.9824561403508772,0.9824561403508772,0.9824561403508772,0.0175438596491228,0.0379216000001179,center0,0.0,-1.3363157226687643,HDBSCAN_SHARED_PREPROC_NOLEAK,85.0,57.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1331,hdbscan,7637,7638,1,37,37,1.0,0.9736842105263158,0.9866666666666666,0.0,0.0292826000004424,center0,0.0,-1.2306743441248411,HDBSCAN_SHARED_PREPROC_NOLEAK,55.0,37.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1332,hdbscan,6030,6030,0,30,30,1.0,1.0,1.0,0.0,0.0284586999987368,center0,0.0,-1.2399530978956377,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,30.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1333,hdbscan,5427,5427,0,27,27,1.0,1.0,1.0,0.0,0.0281141000014031,center0,0.0,-1.1990377116955373,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,27.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1334,hdbscan,4422,4422,0,22,22,1.0,1.0,1.0,0.0,0.0291279000011854,center0,0.0,-1.1480875244103037,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,22.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1335,hdbscan,4422,4422,0,22,22,1.0,1.0,1.0,0.0,0.0296041999972658,center0,0.0,-1.2003385633409438,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,22.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1336,hdbscan,5829,5829,0,29,291,0.0,0.0,0.0,1.0,0.0295836000004783,center1_refined,20.0,-1.249474283777773,HDBSCAN_SHARED_PREPROC_NOLEAK,291.0,371.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1337,hdbscan,8241,8241,0,41,41,1.0,1.0,1.0,0.0,0.0312766000060946,center0,0.0,-1.2439111055678893,HDBSCAN_SHARED_PREPROC_NOLEAK,61.0,41.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1338,hdbscan,13668,13668,0,68,68,1.0,1.0,1.0,0.0,0.0391329999984009,center0,0.0,-1.32539990165661,HDBSCAN_SHARED_PREPROC_NOLEAK,102.0,68.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1339,hdbscan,20101,20101,0,102,292,0.3424657534246575,0.9803921568627452,0.5076142131979696,0.6575342465753424,0.0453869999982998,center1_refined,16.976484060287476,-1.5407487462161145,HDBSCAN_SHARED_PREPROC_NOLEAK,438.0,292.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
